crop_path,dataset_source,source_image,scene_id,component_class,crop_w,crop_h,body_x,body_y,body_w,body_h,roi_kind,label_status,reviewer_id,notes
pcb141rec1_jpg__098__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,201,211,38,40,126,132,component,,,
pcb141rec1_jpg__099__IC.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,IC,97,80,18,15,61,50,component,,,
pcb141rec1_jpg__101__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,196,219,37,41,122,137,component,,,
pcb141rec1_jpg__109__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,105,137,20,26,66,85,component,,,
pcb141rec1_jpg__110__IC.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,IC,156,149,29,28,97,93,component,,,
pcb141rec1_jpg__112__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,111,134,21,25,69,84,component,,,
pcb141rec1_jpg__113__Transistor.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Transistor,244,151,46,28,152,95,component,,,
pcb141rec1_jpg__115__IC.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,IC,94,141,18,26,58,88,component,,,
pcb141rec1_jpg__118__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,140,112,26,21,88,70,component,,,
pcb141rec1_jpg__123__IC.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,IC,92,119,17,22,57,75,component,,,
pcb141rec1_jpg__124__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,148,108,28,20,92,68,component,,,
pcb141rec1_jpg__126__IC.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,IC,86,180,16,34,54,113,component,,,
pcb141rec1_jpg__128__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,124,111,23,21,78,69,component,,,
pcb141rec1_jpg__129__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,135,105,25,20,84,65,component,,,
pcb141rec1_jpg__130__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,156,140,29,26,97,87,component,,,
pcb141rec1_jpg__131__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,139,177,26,33,87,111,component,,,
pcb141rec1_jpg__132__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,113,149,21,28,71,93,component,,,
pcb141rec1_jpg__134__IC.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,IC,170,80,32,15,106,50,component,,,
pcb141rec1_jpg__135__Transistor.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Transistor,127,156,24,29,79,98,component,,,
pcb141rec1_jpg__137__IC.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,IC,173,93,32,17,108,58,component,,,
pcb141rec1_jpg__145__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,124,109,23,20,78,68,component,,,
pcb141rec1_jpg__151__Transistor.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Transistor,134,137,25,26,84,86,component,,,
pcb141rec1_jpg__155__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,180,174,34,33,113,109,component,,,
pcb141rec1_jpg__156__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,212,193,40,36,133,121,component,,,
pcb141rec1_jpg__157__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,137,160,26,30,86,100,component,,,
pcb141rec1_jpg__158__IC.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,IC,149,212,28,40,93,132,component,,,
pcb141rec1_jpg__159__Resistor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Resistor Jumper,80,246,15,46,50,154,component,,,
pcb141rec1_jpg__160__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,156,170,29,32,97,106,component,,,
pcb141rec1_jpg__161__Transistor.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Transistor,171,132,32,25,107,82,component,,,
pcb141rec1_jpg__162__Transistor.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Transistor,165,153,31,29,103,95,component,,,
pcb141rec1_jpg__163__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,384,205,72,38,240,128,component,,,
pcb141rec1_jpg__166__Capacitor_Jumper.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,Capacitor Jumper,113,133,21,25,71,83,component,,,
pcb141rec1_jpg__169__IC.png,fpic_rf100,test/images/pcb141rec1_jpg.rf.bd40367e744525fd9a5d6463480f8542.jpg,pcb141rec1_jpg,IC,160,78,30,15,100,48,component,,,
pcb142rec1_jpg__003__IC.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,IC,97,83,18,16,61,52,component,,,
pcb142rec1_jpg__014__IC.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,IC,263,165,49,31,165,103,component,,,
pcb142rec1_jpg__021__IC.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,IC,118,129,22,24,74,81,component,,,
pcb142rec1_jpg__028__Connector.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,Connector,94,176,9,33,65,110,component,,,
pcb142rec1_jpg__045__IC.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,IC,89,149,17,28,56,93,component,,,
pcb142rec1_jpg__088__IC.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,IC,293,326,55,61,183,204,component,,,
pcb142rec1_jpg__090__IC.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,IC,266,141,50,26,166,88,component,,,
pcb142rec1_jpg__096__Connector.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,Connector,90,445,0,83,69,278,component,,,
pcb142rec1_jpg__100__IC.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,IC,98,165,18,31,62,103,component,,,
pcb142rec1_jpg__185__Connector.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,Connector,109,254,0,52,84,172,component,,,
pcb142rec1_jpg__203__IC.png,fpic_rf100,train/images/pcb142rec1_jpg.rf.2713c10703933b267b617e8eb415cba7.jpg,pcb142rec1_jpg,IC,161,113,30,21,101,71,component,,,
pcb143rec1_jpg__000__Resistor_Jumper.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,Resistor Jumper,150,90,28,17,94,56,component,,,
pcb143rec1_jpg__005__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,Capacitor Jumper,121,117,23,22,75,73,component,,,
pcb143rec1_jpg__009__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,Capacitor Jumper,103,103,19,19,64,65,component,,,
pcb143rec1_jpg__010__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,Capacitor Jumper,103,93,19,17,64,58,component,,,
pcb143rec1_jpg__016__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,182,183,34,34,114,114,component,,,
pcb143rec1_jpg__017__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,Capacitor Jumper,94,95,18,18,58,60,component,,,
pcb143rec1_jpg__018__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,Capacitor Jumper,91,103,17,19,57,65,component,,,
pcb143rec1_jpg__019__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,415,421,78,81,259,271,component,,,
pcb143rec1_jpg__023__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,123,213,23,40,77,133,component,,,
pcb143rec1_jpg__031__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,441,436,83,82,275,272,component,,,
pcb143rec1_jpg__037__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,164,486,31,91,102,304,component,,,
pcb143rec1_jpg__043__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,Capacitor Jumper,85,97,16,18,53,61,component,,,
pcb143rec1_jpg__044__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,Capacitor Jumper,90,97,17,18,56,61,component,,,
pcb143rec1_jpg__050__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,192,130,36,24,120,81,component,,,
pcb143rec1_jpg__057__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,79,113,15,21,49,71,component,,,
pcb143rec1_jpg__062__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,86,111,16,21,54,69,component,,,
pcb143rec1_jpg__066__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,92,299,17,56,58,187,component,,,
pcb143rec1_jpg__067__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,149,133,28,25,93,83,component,,,
pcb143rec1_jpg__077__Capacitor_Jumper.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,Capacitor Jumper,91,98,17,18,57,61,component,,,
pcb143rec1_jpg__079__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,113,79,21,15,71,49,component,,,
pcb143rec1_jpg__080__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,154,208,29,39,97,130,component,,,
pcb143rec1_jpg__081__IC.png,fpic_rf100,valid/images/pcb143rec1_jpg.rf.28276fe8af720c618685b38a8b6a7e06.jpg,pcb143rec1_jpg,IC,449,443,84,83,281,277,component,,,
pcb144rec1_jpg__000__Connector.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Connector,769,225,144,23,481,155,component,,,
pcb144rec1_jpg__001__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,108,101,20,19,68,63,component,,,
pcb144rec1_jpg__002__Connector.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Connector,791,231,148,23,494,160,component,,,
pcb144rec1_jpg__004__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,78,81,15,15,49,51,component,,,
pcb144rec1_jpg__006__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,101,100,19,19,63,62,component,,,
pcb144rec1_jpg__008__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,89,85,17,16,55,53,component,,,
pcb144rec1_jpg__013__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,103,111,19,21,65,69,component,,,
pcb144rec1_jpg__015__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,82,86,15,16,51,54,component,,,
pcb144rec1_jpg__016__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,82,84,15,16,51,52,component,,,
pcb144rec1_jpg__017__Connector.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Connector,247,314,46,49,155,204,component,,,
pcb144rec1_jpg__019__IC.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,IC,103,155,19,29,64,97,component,,,
pcb144rec1_jpg__023__Connector.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Connector,675,819,127,16,422,617,component,,,
pcb144rec1_jpg__030__IC.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,IC,96,78,18,15,60,48,component,,,
pcb144rec1_jpg__031__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,144,114,27,21,90,71,component,,,
pcb144rec1_jpg__034__IC.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,IC,154,266,29,50,96,166,component,,,
pcb144rec1_jpg__039__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,89,122,17,23,55,76,component,,,
pcb144rec1_jpg__041__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,101,151,19,28,63,95,component,,,
pcb144rec1_jpg__044__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,101,101,19,19,63,63,component,,,
pcb144rec1_jpg__045__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,109,105,20,20,68,65,component,,,
pcb144rec1_jpg__046__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,134,96,25,18,84,60,component,,,
pcb144rec1_jpg__047__IC.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,IC,119,151,22,28,75,94,component,,,
pcb144rec1_jpg__048__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,91,109,17,20,57,68,component,,,
pcb144rec1_jpg__049__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,85,84,16,16,53,52,component,,,
pcb144rec1_jpg__051__IC.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,IC,511,490,96,92,319,306,component,,,
pcb144rec1_jpg__053__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,85,84,16,16,53,52,component,,,
pcb144rec1_jpg__054__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,159,127,30,24,99,79,component,,,
pcb144rec1_jpg__055__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,103,92,19,17,64,57,component,,,
pcb144rec1_jpg__056__IC.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,IC,257,367,48,69,161,229,component,,,
pcb144rec1_jpg__058__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,79,81,15,15,49,51,component,,,
pcb144rec1_jpg__060__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,111,98,21,18,69,61,component,,,
pcb144rec1_jpg__061__IC.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,IC,245,221,46,41,153,138,component,,,
pcb144rec1_jpg__063__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,109,122,20,23,68,76,component,,,
pcb144rec1_jpg__064__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,100,133,19,25,62,83,component,,,
pcb144rec1_jpg__067__Capacitor_Jumper.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Capacitor Jumper,103,92,19,17,65,58,component,,,
pcb144rec1_jpg__068__Connector.png,fpic_rf100,train/images/pcb144rec1_jpg.rf.3411064a9d1523c8bfa8d3ab891f0755.jpg,pcb144rec1_jpg,Connector,417,237,80,2,267,181,component,,,
pcb145rec1_jpg__000__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,137,135,26,25,85,84,component,,,
pcb145rec1_jpg__001__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,84,91,16,17,52,57,component,,,
pcb145rec1_jpg__002__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,138,102,26,19,86,64,component,,,
pcb145rec1_jpg__004__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,82,80,15,15,52,50,component,,,
pcb145rec1_jpg__005__Connector.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Connector,167,429,31,45,105,295,component,,,
pcb145rec1_jpg__006__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,95,86,18,16,59,54,component,,,
pcb145rec1_jpg__008__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,105,87,20,16,65,55,component,,,
pcb145rec1_jpg__009__IC.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,IC,355,245,67,46,222,153,component,,,
pcb145rec1_jpg__010__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,90,100,17,19,56,62,component,,,
pcb145rec1_jpg__011__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,97,87,18,16,61,55,component,,,
pcb145rec1_jpg__012__IC.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,IC,359,286,67,54,225,179,component,,,
pcb145rec1_jpg__014__Connector.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Connector,228,855,43,48,142,621,component,,,
pcb145rec1_jpg__015__Connector.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Connector,220,822,41,71,138,578,component,,,
pcb145rec1_jpg__016__Connector.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Connector,223,857,42,69,139,606,component,,,
pcb145rec1_jpg__017__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,112,108,21,20,70,68,component,,,
pcb145rec1_jpg__020__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,101,102,19,19,63,64,component,,,
pcb145rec1_jpg__022__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,98,92,18,17,61,58,component,,,
pcb145rec1_jpg__023__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,103,81,19,15,65,51,component,,,
pcb145rec1_jpg__024__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,103,108,19,20,65,68,component,,,
pcb145rec1_jpg__026__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,92,95,17,18,58,59,component,,,
pcb145rec1_jpg__028__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,111,90,21,17,69,56,component,,,
pcb145rec1_jpg__029__Capacitor_Jumper.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Capacitor Jumper,140,110,26,21,88,69,component,,,
pcb145rec1_jpg__030__Connector.png,fpic_rf100,train/images/pcb145rec1_jpg.rf.9c3069e03deb1b5e921a6d7cffaba000.jpg,pcb145rec1_jpg,Connector,239,115,45,16,149,76,component,,,
